
Date,Amount,Category,Subcategory,Payment Method,Description,Ref/Check No,Payee/Payer,Status,Receipt Picture,Account,Tag,Tax,Quantity,Split Total,Row Id,Type Id
2018-05-06,-80,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,265,
2018-05-06,-90,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,266,
2018-05-07,-28,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,267,
2018-05-07,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,268,
2018-05-07,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,269,
2018-05-07,-35,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,270,
2018-05-07,-56,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,271,
2018-05-08,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,272,
2018-05-08,-25,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,273,
2018-05-08,-10,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,274,
2018-05-08,-22,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,275,
2018-05-09,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,279,
2018-05-09,-30,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,280,
2018-05-09,-30,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,281,
2018-05-10,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,276,
2018-05-10,-26,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,277,
2018-05-10,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,285,
2018-05-10,-20,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,286,
2018-05-10,-830,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,278,
2018-05-10,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,282,
2018-05-11,-55,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,283,
2018-05-11,-38,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,284,
2018-05-11,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,287,
2018-05-11,-20,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,288,
2018-05-11,-250,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,289,
2018-05-11,-5,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,290,
2018-05-11,67000,Income,,Debit,,,salary,Cleared,,Personal Expense,,,1 PCS,,291,
2018-05-12,-40,Family,Other,Cash,,,afi chocolate,Cleared,,Personal Expense,,,1 PCS,,295,
2018-05-12,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,296,
2018-05-12,-50000,Family,Child Care,Cash,,,home nurse,Cleared,,Personal Expense,,,1 PCS,,297,
2018-05-12,-150,Health Care,Medical,Cash,,,doctor yousuf nazar,Cleared,,Personal Expense,,,1 PCS,,298,
2018-05-12,-455,Health Care,Medical,Cash,,,medicine,Cleared,,Personal Expense,,,1 PCS,,299,
2018-05-13,-100,Household,Home Maintenance,Cash,,,valham,Cleared,,Personal Expense,,,1 PCS,,310,
2018-05-13,-6020,Family,dress,Debit,,,muthu and me dress,Uncleared,,Personal Expense,,,1 PCS,,292,
2018-05-13,-350,Automobile,Fuel,Cash,,,car,Uncleared,,Personal Expense,,,1 PCS,,293,
2018-05-13,-70,Family,Other,Cash,,,afi chocolate,Cleared,,Personal Expense,,,1 PCS,,294,
2018-05-13,-120,Food,Snack,Debit,,,afi and me lime,Uncleared,,Personal Expense,,,1 PCS,,305,
2018-05-14,-100,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,300,
2018-05-14,-32,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,301,
2018-05-14,-10,Travel,Bus,Cash,,,bus,Uncleared,,Personal Expense,,,1 PCS,,306,
2018-05-14,-50,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,307,
2018-05-14,-50,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,303,
2018-05-14,-399,Family,recharge,Debit,,,recharge umma,Cleared,,Personal Expense,,,1 PCS,,304,
2018-05-15,-20,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,312,
2018-05-15,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,308,
2018-05-15,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,309,
2018-05-16,-31,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,311,
2018-05-16,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,313,
2018-05-16,-30,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,314,
2018-05-16,-10,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,315,
2018-05-16,-35,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,316,
2018-05-17,-32,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,317,
2018-05-17,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,321,
2018-05-17,-50,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,322,
2018-05-17,-325,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,325,
2018-05-18,-30,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,319,
2018-05-18,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,320,
2018-05-19,-7,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,318,
2018-05-19,-325,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,323,
2018-05-21,-19,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,326,
2018-05-21,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,330,
2018-05-21,-30,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,331,
2018-05-21,-10,Personal,Other,Cash,,,masjid,Cleared,,Personal Expense,,,1 PCS,,334,
2018-05-22,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,328,
2018-05-22,-30,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,329,
2018-05-22,-10,Personal,Other,Cash,,,masjid,Cleared,,Personal Expense,,,1 PCS,,333,
2018-05-23,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,327,
2018-05-23,-50,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,332,
2018-05-24,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,335,
2018-05-24,-30,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,336,
2018-05-24,-420,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,337,
2018-05-25,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,339,
2018-05-25,-100,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,340,
2018-05-25,-35,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,341,
2018-05-25,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,338,
2018-05-26,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,342,
2018-05-26,-310,Health Care,Medical,Cash,,,shafi checkup,Cleared,,Personal Expense,,,1 PCS,,343,
2018-05-26,-410,Health Care,Medical,Cash,,,amish checkup,Cleared,,Personal Expense,,,1 PCS,,344,
2018-05-26,-115.00,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,345,
2018-05-26,-50,Personal,Other,Debit,,,help,Uncleared,,Personal Expense,,,1 PCS,,346,
2018-05-26,-300,Automobile,Fuel,Cash,,,car,Uncleared,,Personal Expense,,,1 PCS,,347,
2018-05-27,-95,Family,Other,Cash,,,afi chocolate,Uncleared,,Personal Expense,,,1 PCS,,350,
2018-05-27,-30,Family,Other,Cash,,,shiza zaba,Cleared,,Personal Expense,,,1 PCS,,351,
2018-05-27,-20000,Family,gift,Debit,,,uppa,Cleared,,Personal Expense,,,1 PCS,,352,
2018-05-28,-38,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,348,
2018-05-28,-50,Personal,Other,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,349,
2018-05-28,3085,Income,,Debit,,,nodetails,Uncleared,,Personal Expense,,,1 PCS,,353,
2018-05-28,-20,Travel,Bus,Cash,,,bus,Uncleared,,Personal Expense,,,1 PCS,,354,
2018-05-28,-75,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,355,
2018-05-28,-5,Personal,Other,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,356,
2018-05-29,-20,Travel,Bus,Cash,,,bus,Uncleared,,Personal Expense,,,1 PCS,,357,
2018-05-29,-30,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,361,
2018-05-29,-29,Family,wife,Cash,,,recharge afi,Cleared,,Personal Expense,,,1 PCS,,358,
2018-05-30,-199,Family,wife,Cash,,,recharge afi,Cleared,,Personal Expense,,,1 PCS,,362,
2018-05-30,-325,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,359,
2018-05-30,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,360,
2018-05-31,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,363,
2018-05-31,-20,Personal,Other,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,364,
2018-05-31,-415,Travel,Train,Cash,,,irctc,Uncleared,,Personal Expense,,,1 PCS,,365,
2018-05-31,-40,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,369,
2018-06-01,-80,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,366,
2018-06-01,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,367,
2018-06-01,-60,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,368,
2018-06-02,-20,Personal,Other,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,372,
2018-06-02,-320,Family,Other,Cash,,,afi fruits,Uncleared,,Personal Expense,,,1 PCS,,373,
2018-06-02,-710,Family,wife,Cash,,,afi raseena,Cleared,,Personal Expense,,,1 PCS,,374,
2018-06-02,-120,Family,wife,Cash,,,afi raseena,Cleared,,Personal Expense,,,1 PCS,,375,
2018-06-02,-430,Household,Home Maintenance,Cash,,,rambutan tree,Cleared,,Personal Expense,,,1 PCS,,376,
2018-06-02,-265,Household,Home Maintenance,Cash,,,valham,Cleared,,Personal Expense,,,1 PCS,,377,
2018-06-02,-133,Family,Other,Cash,,,stationary home,Cleared,,Personal Expense,,,1 PCS,,378,
2018-06-02,-100,Family,Child Care,Cash,,,amish pambers,Cleared,,Personal Expense,,,1 PCS,,380,
2018-06-02,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,370,
2018-06-03,-360,Family,Child Care,Cash,,,amish dress,Cleared,,Personal Expense,,,1 PCS,,379,
2018-06-03,-1580,Family,wife,Cash,,,afi dress,Cleared,,Personal Expense,,,1 PCS,,381,
2018-06-03,-330,Family,Other,Cash,,,umma dress,Cleared,,Personal Expense,,,1 PCS,,382,
2018-06-03,-100,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,383,
2018-06-04,-100,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,371,
2018-06-04,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,384,
2018-06-04,-105,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,385,
2018-06-05,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,386,
2018-06-05,-25,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,387,
2018-06-05,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,388,
2018-06-05,-100,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,389,
2018-06-06,-20,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,394,
2018-06-06,-40,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,390,
2018-06-06,-19,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,391,
2018-06-06,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,392,
2018-06-06,-79,Health Care,Medical,Cash,,,shafi medicine,Cleared,,Personal Expense,,,1 PCS,,393,
2018-06-06,-100,Family,recharge,Debit,,,recharge uppa,Cleared,,Personal Expense,,,1 PCS,,396,
2018-06-07,-19,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,395,
2018-06-07,-35,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,400,
2018-06-07,-5000,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,401,
2018-06-07,-35,Food,mine,Cash,,,dinner,Uncleared,,Personal Expense,,,1 PCS,,397,
2018-06-07,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,398,
2018-06-08,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,399,
2018-06-08,75000,Income,,Debit,,,salary+8gift ceo,Uncleared,,Personal Expense,,,1 PCS,,402,
2018-06-08,-85,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,403,
2018-06-08,-50,Health Care,Medical,Cash,,,shafi medicine,Cleared,,Personal Expense,,,1 PCS,,404,
2018-06-08,-365,Health Care,Medical,Cash,,,steamer,Cleared,,Personal Expense,,,1 PCS,,405,
2018-06-08,-80,Personal,Personal Care,Cash,,,hair cut,Cleared,,Personal Expense,,,1 PCS,,406,
2018-06-09,-100,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,407,
2018-06-09,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,408,
2018-06-09,-35,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,409,
2018-06-09,-50,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,412,
2018-06-10,-20,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,410,
2018-06-10,-70,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,411,
2018-06-11,-30,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,413,
2018-06-11,-26,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,414,
2018-06-11,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,415,
2018-06-11,-50,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,416,
2018-06-12,-20000,Family,gift,Debit,,,uppa,Cleared,,Personal Expense,,,1 PCS,,533,
2018-06-12,-27,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,417,
2018-06-12,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,418,
2018-06-12,-265,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,419,
2018-06-12,-100,Personal,Recharge,Debit,,,recharge shafi,Cleared,,Personal Expense,,,1 PCS,,420,
2018-06-12,-420,Travel,Train,Cash,,,irctc,Uncleared,,Personal Expense,,,1 PCS,,421,
2018-06-13,-16,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,422,
2018-06-13,-40,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,423,
2018-06-13,-62,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,424,
2018-06-13,-95,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,425,
2018-06-14,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,426,
2018-06-14,-1500,Family,Other,Cash,,,afi sisters gift,Cleared,,Personal Expense,,,1 PCS,,427,
2018-06-14,-350,Family,Other,Cash,,,stationary home,Cleared,,Personal Expense,,,1 PCS,,428,
2018-06-14,-465,Household,Miscellaneous Household Items,Cash,,,vegitables and chicken,Cleared,,Personal Expense,,,1 PCS,,429,
2018-06-14,-40,Family,Other,Cash,,,padakkam,Cleared,,Personal Expense,,,1 PCS,,430,
2018-06-15,-450,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,431,
2018-06-16,-470,Family,Other,Cash,,,afi fruits,Uncleared,,Personal Expense,,,1 PCS,,435,
2018-06-16,-320,Family,Other,Cash,,,afi nuts,Cleared,,Personal Expense,,,1 PCS,,436,
2018-06-16,-260,Family,Other,Cash,,,tanur backery,Cleared,,Personal Expense,,,1 PCS,,437,
2018-06-16,-210,Family,Other,Cash,,,stationary home,Cleared,,Personal Expense,,,1 PCS,,438,
2018-06-16,-320,Health Care,Medical,Cash,,,medicine,Cleared,,Personal Expense,,,1 PCS,,432,
2018-06-16,-60,Household,Miscellaneous Household Items,Cash,,,fish,Cleared,,Personal Expense,,,1 PCS,,433,
2018-06-17,-150,Family,recharge,Debit,,,recharge umma,Cleared,,Personal Expense,,,1 PCS,,434,
2018-06-18,-300,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,439,
2018-06-18,-300,Household,Miscellaneous Household Items,Cash,,,stationary home,Cleared,,Personal Expense,,,1 PCS,,440,
2018-06-18,-580,Household,Miscellaneous Household Items,Cash,,,vegitables and chicken,Cleared,,Personal Expense,,,1 PCS,,441,
2018-06-18,-100,Automobile,Fuel,Cash,,,bike fuel,Cleared,,Personal Expense,,,1 PCS,,442,
2018-06-18,-420,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,443,
2018-06-18,-100,Family,recharge,Debit,,,recharge uppa,Cleared,,Personal Expense,,,1 PCS,,444,
2018-06-19,-18,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,447,
2018-06-19,-18000,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,448,
2018-06-19,-10,Travel,autoriksha,Cash,,,auto,Uncleared,,Personal Expense,,,1 PCS,,449,
2018-06-20,-100,Travel,autoriksha,Cash,,,auto,Uncleared,,Personal Expense,,,1 PCS,,445,
2018-06-20,-28,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,446,
2018-06-20,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,450,
2018-06-20,-50,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,451,
2018-06-20,-330,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,457,
2018-06-21,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,452,
2018-06-21,-420,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,453,
2018-06-21,-75,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,455,
2018-06-21,-50,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,454,
2018-06-22,-22,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,456,
2018-06-22,-40,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,458,
2018-06-22,-150,Personal,Other,Cash,,,magnifier,Cleared,,Personal Expense,,,1 PCS,,459,
2018-06-22,-20,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,460,
2018-06-22,-61,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,461,
2018-06-22,-75,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,462,
2018-06-23,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,463,
2018-06-24,-240,Family,Other,Cash,,,shavarma,Uncleared,,Personal Expense,,,1 PCS,,465,
2018-06-24,-130,Family,Child Care,Cash,,,amish pambers,Cleared,,Personal Expense,,,1 PCS,,466,
2018-06-25,-100,Travel,autoriksha,Cash,,,auto,Cleared,,Personal Expense,,,1 PCS,,467,
2018-06-25,-20,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,471,
2018-06-25,-650,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,472,
2018-06-25,-23,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,468,
2018-06-25,-50,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,469,
2018-06-25,-30,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,470,
2018-06-26,-28,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,473,
2018-06-26,-40,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,474,
2018-06-26,-80,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,475,
2018-06-26,-10,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,479,
2018-06-27,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,476,
2018-06-27,-46,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,477,
2018-06-27,-90,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,478,
2018-06-28,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,481,
2018-06-28,-80,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,482,
2018-06-28,-399,Family,wife,Cash,,,recharge afi,Cleared,,Personal Expense,,,1 PCS,,483,
2018-06-28,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,484,
2018-06-28,-10,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,485,
2018-06-28,-33,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,480,
2018-06-28,-60,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,492,
2018-06-29,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,486,
2018-06-29,-50,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,487,
2018-06-29,-60,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,488,
2018-06-30,-50,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,489,
2018-06-30,-145,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,490,
2018-06-30,-40,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,491,
2018-07-01,-22,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,493,
2018-07-01,-75,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,494,
2018-07-01,-270,Personal,Other,Cash,,,belt,Cleared,,Personal Expense,,,1 PCS,,495,
2018-07-01,-125,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,496,
2018-07-02,-112,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,499,
2018-07-02,-28,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,497,
2018-07-02,-22,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,498,
2018-07-03,-20,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,500,
2018-07-03,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,501,
2018-07-03,-2000,Family,Other,Cash,,,afi shopping,Cleared,,Personal Expense,,,1 PCS,,502,
2018-07-03,-330,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,503,
2018-07-03,-42,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,504,
2018-07-04,-22,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,505,
2018-07-04,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,506,
2018-07-04,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,507,
2018-07-04,-43,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,508,
2018-07-04,-23,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,509,
2018-07-05,-50,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,515,
2018-07-05,-20,Food,Snack,Cash,,,snacks,Cleared,,Personal Expense,,,1 PCS,,516,
2018-07-05,-10,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,517,
2018-07-05,-3800,Personal,Other,Cash,,,hostel rent,Cleared,,Personal Expense,,,1 PCS,,518,
2018-07-05,-18,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,510,
2018-07-05,-185,Travel,Train,Cash,,,irctc,Cleared,,Personal Expense,,,1 PCS,,511,
2018-07-06,-18,Travel,bike,Cash,,,rapido,Cleared,,Personal Expense,,,1 PCS,,512,
2018-07-06,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,513,
2018-07-06,-40,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,519,
2018-07-06,-30,Family,Child Care,Cash,,,amish ball,Cleared,,Personal Expense,,,1 PCS,,520,
2018-07-06,-100,help,helping,Debit,,,help,Cleared,,Personal Expense,,,1 PCS,,521,
2018-07-06,-78,Travel,bike,Cash,,,rapido,Uncleared,,Personal Expense,,,1 PCS,,522,
2018-07-06,-130,Food,mine,Cash,,,dinner,Cleared,,Personal Expense,,,1 PCS,,523,
2018-07-07,-10,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,524,
2018-07-07,-8,Travel,Bus,Cash,,,bus,Cleared,,Personal Expense,,,1 PCS,,525,
2018-07-07,-300,Automobile,Fuel,Cash,,,car fuel,Cleared,,Personal Expense,,,1 PCS,,526,
2018-07-07,-130,Family,Other,Cash,,,afi chocolate,Cleared,,Personal Expense,,,1 PCS,,527,
2018-07-08,-80,Family,Other,Cash,,,afi chocolate,Cleared,,Personal Expense,,,1 PCS,,528,
2018-07-08,-388,Personal,Recharge,Debit,,,recharge shafi,Cleared,,Personal Expense,,,1 PCS,,530,
2018-07-09,-110,Travel,bike,Cash,,,rapido,Uncleared,,Personal Expense,,,1 PCS,,531,
2018-07-09,-47,Food,mine,Cash,,,breakfast,Cleared,,Personal Expense,,,1 PCS,,532,
2018-07-09,-20,Food,mine,Cash,,,lunch,Cleared,,Personal Expense,,,1 PCS,,535,
